X,Y,Z
54,15,654.30466
55,15,614.62604
56,15,587.27205
57,15,528.99362
58,15,442.61869
59,15,389.66158
60,15,372.00958
61,15,378.65889
62,15,350.922
63,15,324.51279
64,15,293.55015
65,15,272.64834
66,15,262.15891
67,15,260.55504
68,15,265.82795
69,15,282.79434
70,15,298.17232
71,15,288.25526
72,15,281.86432
73,15,294.61034
74,15,337.44304
75,15,345.23315
76,15,310.63178
77,15,228.29382
78,15,168.5683
79,15,144.90272
80,15,144.14861
81,15,169.5167
82,15,234.75544
83,15,287.72288
84,15,245.30778
85,15,187.30646
86,15,144.96407
87,15,123.65263
88,15,94.941492
89,15,69.553939
90,15,58.557795
91,15,61.086228
92,15,86.886308
93,15,157.67955
94,15,224.46312
95,15,256.04163
96,15,250.60087
97,15,192.70133
98,15,145.74976
99,15,104.28901
0,16,91.580002
1,16,109.62679
2,16,132.8507
3,16,152.52156
4,16,185.0643
5,16,234.98463
6,16,295.63869
7,16,359.11502
8,16,430.18181
9,16,489.38976
10,16,495.13
11,16,476.61122
12,16,470.49187
13,16,463.4056
14,16,470.79571
15,16,474.30144
16,16,463.0045
17,16,477.36877
18,16,500.70706
19,16,505.25897
20,16,464.55872
21,16,399.17511
22,16,333.10143
23,16,272.67531
24,16,211.93417
25,16,189.6746
26,16,190.13075
27,16,216.02543
28,16,275.35391
29,16,280.7755
30,16,246.65836
31,16,210.80667
32,16,194.80527
33,16,202.12848
34,16,211.8294
35,16,253.13573
36,16,335.07925
37,16,403.03268
38,16,434.58387
39,16,415.56956
40,16,400.72646
41,16,385.83572
42,16,366.69134
43,16,365.14073
44,16,375.48658
45,16,405.0536
46,16,459.94191
47,16,547.94649
48,16,639.88202
49,16,741.38782
50,16,768.21533
51,16,711.55629
52,16,654.47949
53,16,611.65575
54,16,595.6982
55,16,596.27376
56,16,598.54433
57,16,557.01314
58,16,489.02639
59,16,411.23249
60,16,365.71741
61,16,343.98915
62,16,316.23426
63,16,294.89259
64,16,278.26067
65,16,267.03607
66,16,258.30347
67,16,249.24191
68,16,243.39263
69,16,244.65389
70,16,244.08633
71,16,230.48008
72,16,226.24655
73,16,240.20096
74,16,280.93188
75,16,270.63005
76,16,244.03699
77,16,188.78239
78,16,155.81712
79,16,147.75124
80,16,157.16648
81,16,195.42323
82,16,258.31236
83,16,305.26368
84,16,262.70695
85,16,217.65977
86,16,201.61447
87,16,188.64133
88,16,155.04709
89,16,97.188477
90,16,63.019033
91,16,52.24378
92,16,58.206924
93,16,89.344135
94,16,137.93907
95,16,179.1067
96,16,210.64032
97,16,156.22466
98,16,102.90151
99,16,82.924738
0,17,111.16151
1,17,141.94487
2,17,172.79727
3,17,188.1872
4,17,211.86424
5,17,270.93301
6,17,351.49443
7,17,412.8801
8,17,442.48105
9,17,446.0766
10,17,441.68707
11,17,439.78768
12,17,442.02026
13,17,405.34003
14,17,388.47063
15,17,391.63956
16,17,415.37936
17,17,482.95624
18,17,547.38566
19,17,540.81944
20,17,473.91711
21,17,388.91788
22,17,318.92411
23,17,263.67518
24,17,222.11586
25,17,205.29384
26,17,206.41747
27,17,231.79834
28,17,298.73843
29,17,336.86631
30,17,308.27781
31,17,278.59158
32,17,235.59342
33,17,212.51682
34,17,213.88455
35,17,246.85659
36,17,327.19541
37,17,404.59755
38,17,452.36133
39,17,480.81462
40,17,483.02951
41,17,458.35302
42,17,427.68198
43,17,417.97702
44,17,412.46374
45,17,418.71654
46,17,457.00359
47,17,532.10763
48,17,641.62379
49,17,743.00329
50,17,752.90232
51,17,697.05517
52,17,635.19274
53,17,584.61403
54,17,559.5139
55,17,569.75798
56,17,556.65608
57,17,560.74615
58,17,540.71073
59,17,455.99624
60,17,384.91023
61,17,337.93179
62,17,308.9709
63,17,289.3745
64,17,279.19152
65,17,276.50324
66,17,275.51596
67,17,256.24748
68,17,239.98424
69,17,228.72864
70,17,220.15761
71,17,210.03551
72,17,203.5361
73,17,203.71054
74,17,213.72545
75,17,201.74187
76,17,186.91682
77,17,166.14349
78,17,155.05611
79,17,155.85522
80,17,170.56218
81,17,205.80077
82,17,258.97069
83,17,307.3624
84,17,289.5434
85,17,279.81966
86,17,291.28971
87,17,277.14609
88,17,234.01347
89,17,149.10838
90,17,82.086661
91,17,53.900495
92,17,45.699874
93,17,52.256383
94,17,79.186918
95,17,132.3721
96,17,169.02389
97,17,126.1125
98,17,79.986126
99,17,76.389647
0,18,109.61852
1,18,160.72881
2,18,217.54845
3,18,238.99324
4,18,253.2615
5,18,294.65199
6,18,381.2555
7,18,443.19685
8,18,446.94784
9,18,388.21048
10,18,358.15538
11,18,353.85326
12,18,357.14094
13,18,318.56018
14,18,306.26267
15,18,324.46543
16,18,383.10667
17,18,478.36358
18,18,558.45615
19,18,553.51621
20,18,481.1962
21,18,396.7639
22,18,322.14581
23,18,266.39386
24,18,235.09701
25,18,222.6421
26,18,224.53427
27,18,248.1385
28,18,309.13278
29,18,371.4453
30,18,382.54842
31,18,373.37743
32,18,306.55225
33,18,244.74797
34,18,227.76907
35,18,240.54856
36,18,289.48547
37,18,360.2587
38,18,437.80671
39,18,494.30247
40,18,518.86607
41,18,510.98561
42,18,493.21308
43,18,488.471
44,18,468.25869
45,18,459.89015
46,18,478.98639
47,18,527.30235
48,18,613.80591
49,18,682.91309
50,18,687.90261
51,18,667.03271
52,18,623.49175
53,18,581.64325
54,18,541.58191
55,18,513.76318
56,18,493.95409
57,18,506.0771
58,18,528.7911
59,18,471.18879
60,18,415.29732
61,18,346.50333
62,18,311.18375
63,18,292.94759
64,18,289.75132
65,18,301.81429
66,18,325.3413
67,18,285.91911
68,18,256.18378
69,18,230.29294
70,18,216.29884
71,18,207.57771
72,18,199.87448
73,18,193.88437
74,18,189.14823
75,18,181.11283
76,18,171.38377
77,18,163.45414
78,18,162.22046
79,18,172.11108
80,18,197.89249
81,18,221.76486
82,18,261.88198
83,18,312.81104
84,18,341.11157
85,18,361.9706
86,18,369.32476
87,18,323.5569
88,18,260.21606
89,18,171.63609
90,18,104.63996
91,18,66.443735
92,18,45.952053
93,18,40.636233
94,18,54.862351
95,18,99.433258
96,18,121.1928
97,18,80.148787
98,18,56.670375
99,18,65.363755
0,19,136.51892
1,19,178.65281
2,19,219.76689
3,19,233.28694
4,19,244.9695
5,19,281.89805
6,19,355.45065
7,19,402.00006
8,19,406.33509
9,19,342.36573
10,19,293.14071
11,19,274.31671
12,19,270.01626
13,19,254.66297
14,19,262.20565
15,19,299.60712
16,19,369.78996
17,19,469.72163
18,19,554.05416
19,19,566.88029
20,19,508.45519
21,19,428.91762
22,19,344.774
23,19,286.2253
24,19,265.25439
25,19,247.92695
26,19,242.89632
27,19,255.60239
28,19,300.92505
29,19,369.86532
30,19,412.32834
31,19,419.57769
32,19,344.29117
33,19,276.72015
34,19,250.29227
35,19,249.56734
36,19,273.24507
37,19,322.93814
38,19,404.23558
39,19,462.97336
40,19,531.00915
41,19,578.33307
42,19,575.25815
43,19,584.52005
44,19,561.66804
45,19,543.93979
46,19,550.4445
47,19,557.37928
48,19,609.49313
49,19,653.70116
50,19,638.62353
51,19,630.59301
52,19,603.07196
53,19,589.78195
54,19,557.11506
55,19,505.76958
56,19,461.472
57,19,458.76144
58,19,486.42496
59,19,452.06275
60,19,405.86297
61,19,342.58559
62,19,313.05113
63,19,302.2316
64,19,307.29486
65,19,330.46148
66,19,364.26753
67,19,335.43161
68,19,295.26773
69,19,244.26234
70,19,221.87984
71,19,214.65344
72,19,209.06463
73,19,203.03984
74,19,189.75339
75,19,181.34203
76,19,175.91644
77,19,172.60742
78,19,176.52201
79,19,197.90179
80,19,241.47143
81,19,260.41208
82,19,284.75595
83,19,334.75159
84,19,387.48834
85,19,432.08623
86,19,415.73514
87,19,337.01154
88,19,254.9854
89,19,177.67059
90,19,126.26492
91,19,93.76217
92,19,57.557557
93,19,38.584125
94,19,35.400036
95,19,46.641356
96,19,52.799549
97,19,42.284319
98,19,43.917022
99,19,71.819446
0,20,151.90044
1,20,183.7011
2,20,179.61734
3,20,180.58172
4,20,201.30028
5,20,254.02669
6,20,317.19355
7,20,364.45964
8,20,357.9441
9,20,298.3146
10,20,248.05235
11,20,218.13178
12,20,212.4372
13,20,219.23877
14,20,249.0299
15,20,298.7406
16,20,366.87278
17,20,459.2334
18,20,554.68953
19,20,587.85302
20,20,531.05199
21,20,434.15463
22,20,352.14601
23,20,320.54726
24,20,317.09011
25,20,289.66309
26,20,268.29661
27,20,267.83979
28,20,290.47878
29,20,336.44732
30,20,395.60159
31,20,421.60171
32,20,375.48289
33,20,325.99133
34,20,288.01717
35,20,270.03187
36,20,275.51435
37,20,304.97458
38,20,362.43366
39,20,431.00557
40,20,520.41899
41,20,593.03138
42,20,613.02604
43,20,630.56543
44,20,648.5193
45,20,656.7853
46,20,653.63014
47,20,633.22016
48,20,643.9517
49,20,659.50073
50,20,614.52679
51,20,573.85892
52,20,548.77686
53,20,546.13868
54,20,547.60325
55,20,523.82132
56,20,454.48098
57,20,419.81076
58,20,419.02789
59,20,407.22568
60,20,365.3897
61,20,330.39483
62,20,316.61232
63,20,319.64563
64,20,343.41646
65,20,378.5323
66,20,396.02742
67,20,348.1613
68,20,286.41683
69,20,247.39772
70,20,233.10984
71,20,234.26898
72,20,242.5114
73,20,240.87663
74,20,216.72168
75,20,206.70753
76,20,205.92136
77,20,196.78383
78,20,198.69923
79,20,224.1782
80,20,291.8015
81,20,319.20108
82,20,342.3836
83,20,385.57647
84,20,422.17453
85,20,453.59008
86,20,416.60178
87,20,337.53905
88,20,263.68676
89,20,198.22834
90,20,163.39203
91,20,125.63618
92,20,77.5801
93,20,44.94241
94,20,30.622117
95,20,25.684676
96,20,25.339205
97,20,26.827967
98,20,42.099471
99,20,84.516038
0,21,132.68431
1,21,130.09408
2,21,127.78358
3,21,141.0627
4,21,179.17977
5,21,235.95389
6,21,295.43279
7,21,325.93579
8,21,289.0591
9,21,243.23312
10,21,195.63263
11,21,177.0645
12,21,183.1291
13,21,210.82131
14,21,259.26038
15,21,317.48179
16,21,380.68487
17,21,454.92143
18,21,537.64948
19,21,557.57454
20,21,510.10637
21,21,435.90125
22,21,382.82941
23,21,368.85622
24,21,368.77922
25,21,348.69367
26,21,305.76383
27,21,289.10641
28,21,292.74529
29,21,315.9041
30,21,360.19517
31,21,414.7379
32,21,426.26678
33,21,386.41598
34,21,342.86265
35,21,301.57469
36,21,293.72709
37,21,310.42517
38,21,345.55356
39,21,399.45029
40,21,484.33942
41,21,547.09672
42,21,578.78206
43,21,621.93559
44,21,699.17867
45,21,730.38373
46,21,725.35081
47,21,712.4803
48,21,707.31565
49,21,691.80931
50,21,620.87963
51,21,551.45167
52,21,507.06551
53,21,492.45321
54,21,496.21224
55,21,499.22182
56,21,441.56365
57,21,398.97963
58,21,377.07279
59,21,363.40403
60,21,342.4717
61,21,329.39019
62,21,330.83271
63,21,353.77652
64,21,402.59919
65,21,424.97541
66,21,431.7155
67,21,352.21913
68,21,280.6111
69,21,252.26231
70,21,249.98721
71,21,269.09589
72,21,296.84139
73,21,295.07992
74,21,280.7722
75,21,271.29152
76,21,268.84494
77,21,235.17834
78,21,227.96544
79,21,246.71702
80,21,316.28402
81,21,373.87661
82,21,414.9149
83,21,451.2814
84,21,463.63639
85,21,449.6473
86,21,379.70381
87,21,326.03762
88,21,291.47988
89,21,234.74709
90,21,192.14863
91,21,128.71771
92,21,83.409538
93,21,54.456083
94,21,36.3601
95,21,21.323676
96,21,16.752707
97,21,20.757394
98,21,44.154552
99,21,97.818538
0,22,58.632608
1,22,67.864561
2,22,94.618428
3,22,131.23567
4,22,185.18089
5,22,232.64997
6,22,278.79317
7,22,277.0566
8,22,227.88772
9,22,177.4842
10,22,152.11568
11,22,151.7327
12,22,173.98792
13,22,221.48721
14,22,283.14949
15,22,335.29317
16,22,405.38324
17,22,438.30697
18,22,472.83766
19,22,487.249
20,22,485.33662
21,22,454.66324
22,22,437.14546
23,22,437.1381
24,22,428.2689
25,22,391.78057
26,22,349.3373
27,22,325.10604
28,22,311.7492
29,22,316.24969
30,22,340.16935
31,22,385.46903
32,22,438.1537
33,22,434.24653
34,22,384.13841
35,22,332.46328
36,22,318.88939
37,22,326.43788
38,22,346.90087
39,22,378.46243
40,22,430.3418
41,22,487.89497
42,22,533.22227
43,22,612.43964
44,22,725.52672
45,22,747.85285
46,22,715.7626
47,22,694.06046
48,22,685.50461
49,22,672.17845
50,22,623.83101
51,22,547.19992
52,22,486.64821
53,22,453.47451
54,22,441.20955
55,22,437.4291
56,22,412.42167
57,22,384.19647
58,22,364.1381
59,22,351.82333
60,22,343.711
61,22,343.82129
62,22,359.73631
63,22,396.82571
64,22,438.17072
65,22,417.95946
66,22,386.21551
67,22,317.97249
68,22,273.79476
69,22,262.69079
70,22,275.7339
71,22,321.59751
72,22,357.20385
73,22,373.08605
74,22,356.67673
75,22,321.53514
76,22,291.88454
77,22,263.26344
78,22,260.37588
79,22,264.1288
80,22,307.96481
81,22,381.78794
82,22,447.49875
83,22,502.6738
84,22,476.58181
85,22,423.5854
86,22,344.3785
87,22,290.22961
88,22,274.89902
89,22,222.09892
90,22,164.6117
91,22,117.78885
92,22,89.660898
93,22,73.083855
94,22,60.370955
95,22,28.242161
96,22,13.775819
97,22,11.655286
98,22,20.429051
99,22,44.628228
0,23,19.470728
1,23,47.264689
2,23,97.318253
3,23,152.37869
4,23,221.56864
5,23,237.39813
6,23,258.50604
7,23,226.50981
8,23,166.646
9,23,136.5486
10,23,131.78413
11,23,142.60434
12,23,171.3993
13,23,227.72373
14,23,269.02288
15,23,314.49246
16,23,384.03523
17,23,393.58607
18,23,404.21793
19,23,428.44361
20,23,473.18919
21,23,503.00192
22,23,512.92126
23,23,514.44648
24,23,472.12343
25,23,428.66085
26,23,404.16776
27,23,386.4499
28,23,347.92041
29,23,334.2403
30,23,342.54652
31,23,376.87206
32,23,436.92471
33,23,440.52453
34,23,401.02942
35,23,366.4156
36,23,360.822
37,23,370.02067
38,23,373.67053
39,23,382.47406
40,23,410.77803
41,23,457.7798
42,23,518.81902
43,23,627.14812
44,23,771.84526
45,23,767.81974
46,23,706.11144
47,23,659.80596
48,23,639.35127
49,23,621.87772
50,23,580.89833
51,23,527.06045
52,23,470.06869
53,23,439.29995
54,23,423.29733
55,23,410.18116
56,23,394.86772
57,23,380.39788
58,23,366.6037
59,23,362.4117
60,23,370.63356
61,23,383.50081
62,23,409.49901
63,23,432.12454
64,23,451.71776
65,23,404.99753
66,23,341.88406
67,23,298.17781
68,23,278.25945
69,23,278.62117
70,23,304.10221
71,23,372.92573
72,23,426.31016
73,23,435.28218
74,23,391.39611
75,23,342.06589
76,23,309.59841
77,23,295.20294
78,23,290.4512
79,23,286.53296
80,23,306.80169
81,23,366.31495
82,23,442.11575
83,23,507.14183
84,23,460.03891
85,23,380.86116
86,23,310.61768
87,23,258.71985
88,23,225.2802
89,23,183.30171
90,23,146.19207
91,23,124.45316
92,23,117.61934
93,23,122.75015
94,23,112.234
95,23,50.179122
96,23,18.082651
97,23,6.9084125
98,23,4.2353402
99,23,9.5625734
0,24,8.8512433
1,24,41.121548
2,24,103.37184
3,24,179.42404
4,24,234.27602
5,24,212.34367
6,24,189.72432
7,24,150.4993
8,24,123.11483
9,24,118.26544
10,24,127.72366
11,24,141.41074
12,24,160.75099
13,24,192.89182
14,24,220.80785
15,24,269.48663
16,24,319.66302
17,24,334.59625
18,24,353.93672
19,24,400.0395
20,24,470.03389
21,24,542.92254
22,24,561.92359
23,24,547.61334
24,24,510.35683
25,24,489.26852
26,24,471.31958
27,24,452.42776
28,24,392.42535
29,24,361.95013
30,24,360.83827
31,24,386.88485
32,24,444.02844
33,24,448.24168
34,24,421.89817
35,24,410.31761
36,24,422.6334
37,24,444.7347
38,24,429.5051
39,24,411.25605
40,24,420.59277
41,24,461.95397
42,24,526.10314
43,24,639.66838
44,24,777.6383
45,24,783.47537
46,24,712.71448
47,24,649.43249
48,24,611.13876
49,24,583.32478
50,24,547.27692
51,24,495.95824
52,24,458.15273
53,24,440.14341
54,24,430.4744
55,24,410.64713
56,24,393.04122
57,24,383.00103
58,24,382.58315
59,24,402.09111
60,24,439.95074
61,24,470.68172
62,24,490.59013
63,24,485.34731
64,24,467.80682
65,24,408.75201
66,24,333.33276
67,24,298.76945
68,24,290.71754
69,24,298.72725
70,24,326.39197
71,24,384.69861
72,24,456.01482
73,24,469.72763
74,24,410.53048
75,24,364.68843
76,24,348.2008
77,24,347.38869
78,24,338.6974
79,24,323.51458
80,24,326.65674
81,24,360.61917
82,24,419.28429
83,24,482.70903
84,24,432.30695
85,24,361.85387
86,24,303.00834
87,24,254.62039
88,24,210.35753
89,24,173.79229
90,24,153.56562
91,24,155.67858
92,24,168.17607
93,24,184.86197
94,24,148.51794
95,24,78.252436
96,24,34.309968
97,24,12.385228
98,24,1.4430999
99,24,0.0
0,25,7.421465
1,25,38.860652
2,25,112.94077
3,25,171.06281
4,25,184.38432
5,25,163.18452
6,25,127.44216
7,25,107.89891
8,25,105.4104
9,25,118.71341
10,25,142.55499
11,25,154.92807
12,25,164.31119
13,25,178.1851
14,25,194.65641
15,25,225.21663
16,25,265.86115
17,25,294.38445
18,25,324.42942
19,25,370.6551
20,25,429.76355
21,25,489.30231
22,25,513.03052
23,25,533.93725
24,25,563.04369
25,25,569.01603
26,25,524.48921
27,25,472.51008
28,25,424.56057
29,25,391.41115
30,25,388.04882
31,25,413.65638
32,25,466.97002
33,25,478.92179
34,25,468.89762
35,25,471.60749
36,25,495.75048
37,25,516.21757
38,25,510.58692
39,25,459.83723
40,25,446.55243
41,25,470.36038
42,25,536.68872
43,25,624.97687
44,25,725.83399
45,25,775.83058
46,25,730.03169
47,25,665.00612
48,25,611.91672
49,25,561.73086
50,25,526.89026
51,25,485.73986
52,25,460.94429
53,25,457.86749
54,25,466.71009
55,25,440.77836
56,25,412.21178
57,25,402.55728
58,25,413.33409
59,25,457.74022
60,25,509.97484
61,25,564.90574
62,25,569.48669
63,25,523.86924
64,25,475.12069
65,25,418.79961
66,25,342.45545
67,25,311.39832
68,25,309.16209
69,25,324.00283
70,25,343.54934
71,25,386.16617
72,25,453.79592
73,25,475.01372
74,25,433.38881
75,25,412.5534
76,25,414.95527
77,25,435.26902
78,25,429.76531
79,25,385.32954
80,25,362.1897
81,25,371.60681
82,25,412.27194
83,25,467.07138
84,25,425.53335
85,25,370.68668
86,25,320.54934
87,25,271.13259
88,25,218.20183
89,25,186.83952
90,25,181.20261
91,25,198.7563
92,25,228.78484
93,25,219.83174
94,25,160.92694
95,25,103.04754
96,25,71.401886
97,25,39.47091
98,25,10.124697
99,25,2.0401932
0,26,10.338322
1,26,33.717766
2,26,95.066633
3,26,126.56482
4,26,108.27451
5,26,95.514094
6,26,86.492479
7,26,91.412126
8,26,107.62132
9,26,143.13376
10,26,191.22633
11,26,197.66047
12,26,201.18094
13,26,198.02805
14,26,196.71624
15,26,209.27794
16,26,238.11138
17,26,277.06942
18,26,294.92299
19,26,324.44406
20,26,380.45233
21,26,418.98061
22,26,450.37019
23,26,514.9257
24,26,586.66131
25,26,607.25938
26,26,563.32172
27,26,515.23929
28,26,492.91355
29,26,435.45884
30,26,416.54268
31,26,430.14378
32,26,479.29759
33,26,528.24974
34,26,536.40767
35,26,541.084
36,26,557.95378
37,26,588.87744
38,26,584.96884
39,26,517.97393
40,26,491.66378
41,26,502.84806
42,26,557.55117
43,26,613.72262
44,26,700.64364
45,26,766.93028
46,26,739.04061
47,26,691.91325
48,26,616.31176
49,26,549.62461
50,26,509.54906
51,26,480.70391
52,26,470.91504
53,26,480.88024
54,26,513.68443
55,26,514.04162
56,26,471.42772
57,26,448.15
58,26,452.7658
59,26,491.16213
60,26,547.46066
61,26,595.1118
62,26,562.29645
63,26,490.37399
64,26,436.76552
65,26,382.73126
66,26,337.75343
67,26,324.22497
68,26,330.64931
69,26,355.62538
70,26,371.58846
71,26,390.68182
72,26,430.20345
73,26,463.55017
74,26,473.67062
75,26,486.08607
76,26,501.24276
77,26,527.15057
78,26,524.55585
79,26,464.42101
80,26,412.61149
81,26,404.09828
82,26,429.81965
83,26,481.46152
84,26,451.28908
85,26,416.64699
86,26,365.00602
87,26,290.63732
88,26,241.23061
89,26,226.53475
90,26,237.23748
91,26,261.92403
92,26,276.92523
93,26,247.85877
94,26,190.29384
95,26,147.62214
96,26,127.90524
97,26,98.966734
98,26,34.01665
99,26,11.073767
0,27,12.481941
1,27,20.648843
2,27,44.623246
3,27,60.181464
4,27,60.17211
5,27,65.221667
6,27,75.193412
7,27,95.568345
8,27,131.01338
9,27,189.01891
10,27,247.41258
11,27,277.7147
12,27,295.90737
13,27,267.66141
14,27,225.41845
15,27,212.76341
16,27,224.49664
17,27,250.1442
18,27,273.65999
19,27,296.06177
20,27,330.14067
21,27,361.03033
22,27,401.51692
23,27,475.86684
24,27,545.14921
25,27,607.95605
26,27,617.69955
27,27,591.87816
28,27,550.26012
29,27,480.22475
30,27,449.56177
31,27,450.21303
32,27,479.57428
33,27,528.75128
34,27,584.08592
35,27,611.67627
36,27,626.90605
37,27,645.49605
38,27,647.93426
39,27,594.45516
40,27,563.33911
41,27,552.40549
42,27,576.01372
43,27,612.17272
44,27,683.23841
45,27,723.58213
46,27,708.44917
47,27,680.81933
48,27,619.18924
49,27,544.35425
50,27,506.06032
51,27,488.94592
52,27,489.50295
53,27,514.42054
54,27,574.99598
55,27,595.1806
56,27,553.57462
57,27,512.9598
58,27,502.65201
59,27,519.05056
60,27,558.82881
61,27,585.0768
62,27,540.46517
63,27,463.44216
64,27,401.36154
65,27,363.8664
66,27,344.24608
67,27,343.56999
68,27,358.80819
69,27,394.22467
70,27,417.70457
71,27,423.05695
72,27,437.33599
73,27,469.83095
74,27,513.36112
75,27,564.64583
76,27,591.57203
77,27,583.79921
78,27,550.8886
79,27,496.16367
80,27,455.64949
81,27,449.82515
82,27,470.18958
83,27,507.64896
84,27,507.39982
85,27,477.29835
86,27,393.93741
87,27,315.93976
88,27,285.64669
89,27,284.15839
90,27,304.20394
91,27,317.13669
92,27,326.71481
93,27,293.9236
94,27,247.89743
95,27,186.74262
96,27,152.93781
97,27,119.56436
98,27,46.716649
99,27,17.327227
0,28,18.456884
1,28,23.698866
2,28,32.8151
3,28,42.007002
4,28,49.657808
5,28,60.711002
6,28,77.524586
7,28,108.23688
8,28,166.25113
9,28,228.00166
10,28,301.98021
11,28,351.02153
12,28,382.09615
13,28,329.1411
14,28,252.52266
15,28,225.29647
16,28,227.10983
17,28,247.35506
18,28,280.22092
19,28,298.26579
20,28,319.32249
21,28,344.41823
22,28,377.30621
23,28,430.02189
24,28,502.29013
25,28,582.48416
26,28,635.04295
27,28,647.47857
28,28,621.56415
29,28,550.42254
30,28,497.98631
31,28,479.89361
32,28,487.63356
33,28,518.28832
34,28,569.9263
35,28,626.54368
36,28,681.936
37,28,716.57034
38,28,721.98974
39,28,695.55541
40,28,687.37251
41,28,654.54421
42,28,651.84353
43,28,651.21799
44,28,702.78138
45,28,705.14198
46,28,662.69234
47,28,625.96041
48,28,575.29242
49,28,530.69411
50,28,509.97319
51,28,506.63851
52,28,514.79959
53,28,544.00368
54,28,597.98788
55,28,638.92658
56,28,613.56231
57,28,588.92558
58,28,574.45821
59,28,574.68793
60,28,584.10209
61,28,579.18728
62,28,514.0691
63,28,445.38874
64,28,389.65034
65,28,365.4562
66,28,363.45118
67,28,379.08245
68,28,406.24167
69,28,448.40819
70,28,483.8075
71,28,482.0806
72,28,476.38155
73,28,491.72036
74,28,539.77957
75,28,620.21513
76,28,671.19544
77,28,626.84523
78,28,566.75203
79,28,520.56601
80,28,500.39966
81,28,506.89469
82,28,535.56507
83,28,563.17716
84,28,579.81521
85,28,540.56954
86,28,432.30839
87,28,365.80446
88,28,343.62058
89,28,329.23471
90,28,315.51236
91,28,298.05921
92,28,297.06172
93,28,290.89862
94,28,260.47236
95,28,188.09966
96,28,129.0992
97,28,90.692126
98,28,40.588008
99,28,21.060511
0,29,30.272167
1,29,46.951322
2,29,56.989926
3,29,61.274817
4,29,63.759905
5,29,73.037978
6,29,90.356875
7,29,120.40915
8,29,169.163
9,29,232.89596
10,29,295.58079
11,29,368.5643
12,29,420.4943
13,29,357.97579
14,29,276.60889
15,29,244.62492
16,29,242.62997
17,29,260.48382
18,29,295.42124
19,29,326.61606
20,29,342.77442
21,29,357.97785
22,29,377.8679
23,29,408.97878
24,29,461.20412
25,29,535.78758
26,29,591.5034
27,29,641.32563
28,29,658.82067
29,29,612.43159
30,29,556.54583
31,29,522.78124
32,29,515.38147
33,29,529.96314
34,29,573.93205
35,29,637.11667
36,29,700.33146
37,29,782.27155
38,29,837.81295
39,29,833.00952
40,29,838.03337
41,29,790.82765
42,29,738.64925
43,29,728.10156
44,29,760.4392
45,29,714.59089
46,29,640.04082
47,29,588.49152
48,29,556.57009
49,29,532.93673
50,29,529.61675
51,29,543.34451
52,29,552.72675
53,29,567.63231
54,29,604.80792
55,29,652.30608
56,29,675.71531
57,29,674.63107
58,29,653.1477
59,29,642.33217
60,29,628.7571
61,29,586.78827
62,29,497.85713
63,29,429.1055
64,29,388.93809
65,29,380.16545
66,29,397.57624
67,29,440.68554
68,29,467.90086
69,29,499.15073
70,29,531.37081
71,29,551.55182
72,29,539.37909
73,29,541.0918
74,29,572.32028
75,29,645.85257
76,29,692.10551
77,29,640.8317
78,29,587.91888
79,29,559.27125
80,29,538.89835
81,29,539.94654
82,29,553.36537
83,29,573.41481
84,29,588.71829
85,29,547.00631
86,29,468.02459
87,29,408.17425
88,29,378.54509
89,29,333.68076
90,29,263.47751
91,29,226.45678
92,29,226.29542
93,29,248.58778
94,29,238.23489
95,29,175.11801
96,29,105.26314
97,29,60.341229
98,29,33.239484
99,29,25.864238
0,30,49.752976
1,30,92.698305
2,30,122.4151
3,30,129.27029
4,30,120.20422
5,30,118.24351
6,30,116.00074
7,30,132.19717
8,30,163.15629
9,30,211.32273
10,30,275.88096
11,30,357.45664
12,30,412.26051
13,30,366.19934
14,30,293.79461
15,30,267.7635
16,30,271.37982
17,30,303.22604
18,30,353.67294
19,30,401.00796
20,30,417.14138
21,30,416.35405
22,30,408.32648
23,30,413.85278
24,30,441.74745
25,30,492.42953
26,30,558.40529
27,30,640.20114
28,30,693.63196
29,30,648.50989
30,30,598.46625
31,30,574.95222
32,30,564.57027
33,30,572.19573
34,30,604.69474
35,30,648.86218
36,30,709.44808
37,30,818.21113
38,30,919.8779
39,30,917.63555
40,30,878.03904
41,30,838.73358
42,30,808.81861
43,30,788.87239
44,30,760.66309
45,30,701.56055
46,30,620.90009
47,30,574.09798
48,30,553.79419
49,30,549.25893
50,30,568.72376
51,30,611.40719
52,30,617.99031
53,30,612.1192
54,30,624.40678
55,30,662.96871
56,30,706.6376
57,30,715.75516
58,30,658.68344
59,30,626.54368
60,30,603.4819
61,30,565.41236
62,30,475.67184
63,30,424.0029
64,30,400.19669
65,30,400.32223
66,30,430.12275
67,30,500.38192
68,30,544.19832
69,30,578.33294
70,30,578.19924
71,30,599.19774
72,30,612.01401
73,30,617.04142
74,30,623.86524
75,30,638.55967
76,30,661.63655
77,30,632.07102
78,30,614.41345
79,30,589.89716
80,30,528.81844
81,30,487.07492
82,30,477.34326
83,30,489.25426
84,30,518.04835
85,30,525.47526
86,30,487.94341
87,30,391.4349
88,30,345.95329
89,30,318.94948
90,30,234.09951
91,30,169.24939
92,30,149.61202
93,30,157.82909
94,30,165.53007
95,30,136.03338
96,30,76.828837
97,30,45.973206
98,30,34.288391
99,30,34.32098
0,31,57.6199
1,31,95.319985
2,31,153.45568
3,31,188.21407
4,31,202.22383
5,31,205.20179
6,31,177.5583
7,31,165.34141
8,31,172.65076
